"","track_name.x","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","popularity"
"54553","Me Tira Pra Dançar","5SHOJf0eSqns6KJ8cjkJLj",0.722,0.63,11,-9.081,0,0.0788,0.321,0.000117,0.117,0.696,176.037,4,223655,47
"54559","Sou Teu Fã","5sjvZiR2SjOGJimYmHXfzd",0.777,0.659,2,-5.908,1,0.0309,0.115,0,0.0624,0.465,125.078,4,170956,66
"54626","Coração Balada","5SKJqKLR4Eaq04fiHxbABd",0.813,0.815,0,-2.817,0,0.0467,0.547,0,0.101,0.96,127.012,4,162624,54
"54630","Lençol Dobrado","5sKnnEybrfzmShFEuvCoBN",0.707,0.664,2,-5.042,1,0.0382,0.361,0,0.331,0.674,124.991,4,179165,0
"54678","Hit Contagiante","5SlJmgH5SJXlRG5wvCXG9e",0.823,0.692,6,-7.005,0,0.0863,0.123,0,0.0444,0.908,170.07,4,138182,5
"54679","Started","5t0VcwyjDPOWIdylULdfxk",0.861,0.693,11,-6.052,0,0.313,0.082,0,0.07,0.772,165.036,4,186605,63
"54682","Don't Stop Me Now - 2011 Mix","5T8EDUDqKcs6OSOwEsfqG7",0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,4,209413,81
"54684","Kikadinha","5TUYLsiIi3tuvR2fCJjZUy",0.756,0.662,2,-6.15,1,0.265,0.143,0.000475,0.039,0.848,184.091,4,146087,58
"54789","Love song","5tyMJlMqaggzvuX7TtlrTe",0.374,0.0694,9,-16.529,1,0.0392,0.965,0.000368,0.0807,0.241,134.238,4,229326,69
"54790","Meu Abrigo","5U28PY9MekLyCBYtLHGQpe",0.658,0.572,3,-7.527,1,0.0304,0.214,0,0.125,0.741,92.011,4,231474,74
"55155","Enquanto Me Beija","5u3x2zYLPJ7G9kOE8mUKcW",0.66,0.586,11,-5.911,1,0.0336,0.748,0,0.108,0.486,134.849,4,219635,50
"55157","Eliane","5U7kmv5bWqejF4yDMmiz4H",0.489,0.302,10,-8.449,0,0.0449,0.364,0,0.353,0.423,123.579,4,196022,45
"55158","Say You Won't Let Go","5uCax9HTNlzGybIStD3vDh",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4,211467,84
"55159","Vou Pegar","5Ufele27Idk8xPHYMh85Ra",0.884,0.57,7,-2.451,1,0.0503,0.225,0,0.2,0.817,129.967,4,142154,52
"55180","O Pai Tá Livre","5UozeQwsAUQ2D0o3dchDeS",0.954,0.613,3,-5.771,1,0.183,0.503,0,0.083,0.884,130.032,4,150670,1
"55200","Muito Calor","5uVgsAzjO6eJR06VPrqUga",0.814,0.863,9,-2.885,1,0.0589,0.116,0.000226,0.0736,0.597,98.048,4,185147,69
"55234","Espelho Meu - Ao Vivo","5vAH9kwRajhfewbqBczqwJ",0.521,0.918,6,-3.414,0,0.0867,0.203,0,0.579,0.683,185.995,4,161152,66
"55242","Siga a Seta (feat. Matheus & Kauan) - Ao Vivo","5vbUG4Vo536Lyy6dwdY6Kg",0.375,0.833,0,-3.866,1,0.215,0.493,0,0.0953,0.571,171.748,4,171449,45
"55299","Another One Bites The Dust - Remastered 2011","5vdp5UmvTsnMEMESIF2Ym7",0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,4,214653,80
"55332","Amanheceu","5vR2jTM2epEYVCyQXUGASF",0.784,0.652,0,-6.672,0,0.0278,0.243,6.27e-06,0.137,0.527,125.013,4,165251,0
"55335","O Alvo - Ao Vivo","5Vw6ZLNB6Ko7VZM6vmNIbr",0.551,0.808,10,-3.367,1,0.0494,0.543,0,0.742,0.505,126.821,4,164956,64
"55497","Future Nostalgia","5Vzpmk27VQ9M77SCkSkERq",0.875,0.813,7,-4.502,1,0.0578,0.00618,0,0.321,0.859,114.994,4,184882,74
"55498","FALCÃO","5W6t2N4Mxz3vQqwQSuQ8Sr",0.699,0.528,11,-6.424,0,0.4,0.0184,0,0.17,0.31,155.995,4,222128,54
"55501","Con Calma","5w9c2J52mkdntKOmRLeM2m",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4,193227,84
"55519","Qualidade De Vida - Ao Vivo","5Wmg5LPPJnbMsKA9fthM3l",0.832,0.833,10,-2.38,0,0.0975,0.621,0,0.645,0.853,135.049,4,154417,56
"55598","Save Me (feat. MKLA)","5WxtmHAcrDbghHVGupu18h",0.639,0.554,11,-12.265,1,0.0769,0.0965,0.000866,0.167,0.327,123.888,4,193548,65
"55651","A Brand New Day (BTS World Original Soundtrack) [Pt. 2]","5XkyZyKMdFungjDb9cUKc3",0.804,0.498,8,-7.387,0,0.0571,0.339,0.000236,0.18,0.704,105.008,4,205020,66
"55652","4 da manhã","5xVJU6DJHnmHnbbKS56yCC",0.794,0.474,2,-6.993,0,0.0387,0.66,0,0.112,0.857,111.971,4,216429,65
"55714","Agora é Tudo Meu","5yH8pYxNckOU1cxfPsMIaz",0.848,0.933,5,-3.306,0,0.106,0.7,2.81e-06,0.184,0.506,139.998,4,171998,67
"55982","I Rise","5YNmbFvv0eW5ZoXmFYzSaF",0.585,0.713,9,-6.223,0,0.0899,0.0166,2.56e-06,0.199,0.273,154.896,4,224037,3
"55983","Clichê (Participação especial de Felipe Araújo)","5Yzb3sVRYO4kqHhy0iVs1K",0.674,0.53,9,-4.955,1,0.106,0.439,0,0.134,0.228,177.998,4,190141,60
"56100","Canção Infantil","5yzYGjKIHJA4DNgDwBB8a7",0.526,0.569,4,-8.682,1,0.195,0.193,0,0.0972,0.263,96.872,4,401664,62
"56112","Bom Rapaz - Ao Vivo","5Zha6IxtfsLjqLYndyWcER",0.579,0.864,11,-3.778,1,0.0437,0.49,0,0.959,0.561,95.961,4,234592,52
"56113","Não perco meu tempo","5zhnwbZWsbfJFNcrdO3LYB",0.867,0.638,8,-5.448,0,0.068,0.0203,1.88e-06,0.0695,0.7,104.947,4,176187,57
"56134","Morena (Acoustic Version)","5zUGacOfdy0wxpFfVIxBD1",0.645,0.754,0,-5.646,0,0.0508,0.414,0,0.166,0.749,171.77,4,165625,0
"56138","Casa da Mãe Joana - Ao Vivo","5zweis4XXFug8uxTRnqH1W",0.757,0.684,4,-5.206,0,0.037,0.154,0,0.835,0.626,120.116,4,187444,64
"56294","Surtada","61vDGoB9k3ximR5YNzjmBc",0.764,0.468,5,-9.181,0,0.446,0.24,0,0.252,0.756,77.044,4,163247,64
"56366","JACKBOYS","62zKJrpbLxz6InR3tGyr7o",0.413,0.13,0,-25.166,0,0.0336,0.9,0.82,0.111,0.0676,123.342,1,46837,67
"56367","Vem Me Satisfazer","63SHcJzckFykS8faA5zojY",0.862,0.561,8,-5.703,1,0.335,0.596,0,0.108,0.541,99.864,3,188388,82
"56395","Maturidade (feat. Matheus & Kauan)","64ePZsgVWO1zRVpHxY2VYC",0.602,0.865,7,-3.866,0,0.0512,0.543,0,0.704,0.76,148.018,4,193525,62
"56645","Hoje Lembrei Do Teu Amor","64Z7zO9eYMqznZAw1vXj2i",0.689,0.531,6,-9.669,0,0.056,0.269,1.25e-05,0.14,0.685,139.923,4,243607,59
"56665","Onze e Pouquinho","65i9Mc7h1CG7ssI1OhMPcT",0.609,0.597,9,-8.881,0,0.0378,0.722,0,0.158,0.746,140.03,4,180687,71
"56740","Fim De Festa","65qfqXncAHuQKC3PsRvUl4",0.474,0.456,10,-6.947,1,0.102,0.479,0,0.128,0.332,89.143,4,170940,52
"56742","Fuego (with Sean Paul & Anitta, feat. Tainy)","660eekzsNZ7sdATvfIsAkR",0.819,0.859,8,-6.264,1,0.224,0.0244,0,0.0916,0.612,104.906,4,195429,71
"56791","Próximo amor","66toMgjEVAujGwyc1PEDvx",0.642,0.744,6,-4.261,0,0.0493,0.22,0,0.102,0.348,120.091,4,198012,60
"56874","Regras - Ao Vivo","67B2zQQTGWplLAnOHMigke",0.873,0.828,7,-3.57,1,0.0578,0.526,0,0.96,0.823,114.024,4,184811,59
"56947","Laços","67TkwLw4MU99lmHtUYo340",0.397,0.264,2,-12.758,1,0.0322,0.691,1.22e-06,0.0777,0.35,151.954,4,204896,51
"56953","Te Liguei","68PofWNJ2VmQSIBJ0857AD",0.672,0.594,9,-7.3,0,0.267,0.0848,0,0.299,0.567,140.189,4,234637,0
"56958","Só Quer Vrau","68uKHxQzoY6gd7YSKJf21J",0.673,0.76,2,-6.847,1,0.186,0.111,0.00169,0.15,0.934,150.225,4,160667,58
"56969","Cheiro de Terra - Acústico","68uZ11MmfONrfjEN6hODBL",0.634,0.368,5,-5.814,1,0.0283,0.791,0,0.12,0.42,112.081,3,238800,55
"56978","ROXANNE","696DnlkuDOXcMAnKlTgXXK",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5,163636,96
"57015","É rave que fala né","69KvEkL28yjwoOtApmB6CL",0.655,0.726,1,-6.687,1,0.313,0.233,8.49e-06,0.0846,0.381,149.919,4,169770,53
"57108","all star","6aTrO4wF0wQA6RrVp9nVrT",0.596,0.351,5,-11.935,0,0.0363,0.858,8.53e-06,0.128,0.362,157.872,4,206373,57
"57109","How Do You Sleep?","6b2RcmUt1g9N9mQ3CbjX2Y",0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,5,202205,87
"57234","Falso amor","6BbrFCo6qJVHCRNfvXObti",0.635,0.614,7,-6.259,1,0.0321,0.302,0,0.121,0.229,139.951,4,207107,67
"57254","Pode chorar","6bSvoJ36Z446sBPf7NEhh9",0.563,0.749,0,-4.414,0,0.0588,0.12,0.000196,0.0597,0.651,99.274,5,143377,63
"57273","RITMO (Bad Boys For Life)","6cy3ki60hLwimwIje7tALf",0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,221714,92
"57325","Garupa, Pt. 2","6d9GEfxIyQiEtuG1EVBF5m",0.947,0.921,7,-2.988,1,0.378,0.705,0.0035,0.0621,0.738,130.022,4,142500,7
"57459","God's Plan","6DCZcSspjsKoFjzjrWoCdn",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,198973,84
"57477","Maldita de Ex","6Diq6oBnDVzsrNcRllXRbM",0.811,0.583,6,-0.969,0,0.0306,0.194,0.000256,0.0685,0.673,133.054,4,164258,71
"57614","Em Dezembro de 81","6dkh4ByQDG4Uqdt1Zp33Gi",0.811,0.73,1,-4.098,0,0.177,0.273,0,0.0765,0.965,93.69,5,164000,37
"57615","Briga Feia - Ao Vivo","6e8X0VVUO6BIZMnDvICDOR",0.59,0.846,11,-5.501,1,0.0616,0.108,0,0.93,0.565,167.991,4,194580,76
"57634","Sessão do Descarrego","6eK68flOp1XqQtbWohsdNE",0.778,0.681,0,-7.148,0,0.245,0.247,0,0.111,0.142,121.047,4,235307,65
"57636","Ransom","6EOKwHETwSkZ9gW2b6ASE0",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4,131240,34
"57641","Sorry - Original Demo","6eR1N0EBHiDkGDzegX99d3",0.546,0.26,1,-12.573,1,0.125,0.942,5.09e-06,0.128,0.421,155.033,4,204400,58
"57643","The greatest","6ERZ30cRjVWGtVLhczX9aL",0.414,0.23,2,-12.379,0,0.0406,0.942,0.0167,0.173,0.192,78.494,3,300361,68
"57644","Ta Tum Tum","6etab3UBCo5GOTMZqUvRka",0.748,0.673,1,-7.061,1,0.102,0.257,1.69e-06,0.0895,0.779,174.117,4,164157,59
"57678","Panini","6fTt0CH2t0mdeB2N9XFG5r",0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,4,114893,80
"57702","Dentro do Carro","6FWMkcaZyKS8I60zR6ro7h",0.848,0.896,4,-8.107,0,0.213,0.793,0.0418,0.1,0.727,150.064,4,226847,13
"57889","Photograph","6fxVffaTuwjgEk5h9QyRjy",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,258987,65
"58031","Formation","6g0Orsxv6glTJCt4cHsRsQ",0.896,0.621,5,-6.857,0,0.237,0.00532,0,0.196,0.818,121.966,4,206080,75
"58037","goosebumps","6gBFPUFcJLzWGx4lenP6h2",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4,243837,85
"58084","Partilhar","6GfRv9IRF7rcJLss3kEw6d",0.617,0.533,7,-6.386,1,0.0395,0.47,0,0.114,0.589,123.959,4,262552,16
"58088","Vizinho Chato - Ao Vivo","6GGPR1U5uN31XtXEku2dxt",0.618,0.705,1,-2.676,0,0.0581,0.264,0,0.396,0.607,111.765,4,161333,53
"58090","OUT WEST (feat. Young Thug)","6gi6y1xwmVszDWkUqab1qw",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4,157712,87
"58091","Poesia Acústica #2: Sobre Nós","6HaTYIUKd8SzdvGOfutBRD",0.61,0.641,8,-9.841,1,0.189,0.703,0,0.183,0.802,93.725,4,471768,67
"58316","Na Cama Que Eu Paguei - Ao Vivo","6hqQPoB1yYKcLfByfxO8he",0.548,0.846,6,-4.256,1,0.0741,0.0708,0,0.199,0.811,126.219,4,208155,68
"58419","Também Sei Fazer Falta - Ao Vivo","6hrV6KYL9zM8vFAbOSxFHY",0.715,0.761,0,-5.539,1,0.0683,0.523,0,0.684,0.783,151.932,4,156838,63
"58586","Só Depois do Carnaval","6HtVFR6WAeJRgYtleNcEE8",0.833,0.917,8,-3.189,0,0.0752,0.388,2.39e-05,0.293,0.882,143.986,4,166667,64
"58727","Café","6i9ToXS6CAfjpp8veBklg1",0.776,0.5,11,-4.788,1,0.0979,0.0537,0,0.344,0.491,92.027,4,190435,71
"59014","Look What I Found","6Id5RM56PFn2hB4I0ox0WA",0.849,0.493,1,-4.1,0,0.0417,0.456,0.000463,0.133,0.447,97.012,4,175240,58
"59015","Na Na Na","6iO2JKc25YwO27CoQIya3O",0.917,0.62,1,-4.95,1,0.0567,0.26,0,0.114,0.457,106.034,4,185694,68
"59016","all the good girls go to hell","6IRdLKIyS4p7XNiP8r6rsx",0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4,168840,84
"59021","Piece Of Your Heart - Alok Remix","6iW38RGqdDGOofmz2HeXLW",0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4,166452,76
"59211","Sunflower, Vol. 6","6iYMfxznTBlcVOgRHab2W0",0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,4,221827,78
"59212","Anos Luz","6J8UJNZrIwvcpsWHvSkwXn",0.628,0.398,6,-14.111,0,0.153,0.384,0,0.104,0.333,109.762,4,264046,66
"59339","Dionysus","6JdS5rJvJaRA7B1tcm7kxZ",0.502,0.91,7,-2.769,1,0.107,0.04,0,0.319,0.588,176.084,4,249215,72
"59342","R.I.P. (feat. Rita Ora & Anitta)","6JqpFboOH2bq9pzaYbkKBn",0.764,0.752,8,-3.713,0,0.0711,0.18,0,0.0701,0.698,100.066,4,187200,74
"59393","Make It Right","6KUE0HSSudAp9AOycaF6SH",0.638,0.703,7,-7.874,1,0.444,0.0104,0,0.132,0.261,105.766,4,226321,72
"59397","It Must Have Been Love - From the Film ""Pretty Woman""","6kvoHl80mfCVTv7XnZkjQn",0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,4,258787,71
"59399","Sei Lá","6l1PdE7lQbodewVQh16GCM",0.661,0.43,6,-8.738,1,0.0422,0.519,0,0.111,0.962,151.955,3,190364,72
"59648","Amigo Taxista","6LEFk0KHRfahO5pOMJlbdV",0.626,0.897,6,-3.539,1,0.0583,0.61,0,0.756,0.528,137.891,4,197970,61
"59651","Aí Eu Bebo - Ao Vivo","6lK3nCiigk34SGqEjpQoqO",0.827,0.683,11,-5.113,0,0.0719,0.479,0,0.409,0.85,135.944,4,173892,79
"59726","Embrasa","6LQLaU0mfQ8cqaZbQCq6LF",0.699,0.531,0,-5.714,1,0.0889,0.107,0,0.568,0.701,127.967,4,243021,0
"59732","If I Can't Have You","6LsAAHotRLMOHfCsSfYCsz",0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,4,190800,82
"59814","Aham - Ao Vivo","6m1wf8PDHvXZjbI0Rrolup",0.394,0.538,6,-7.154,1,0.037,0.779,0,0.401,0.521,92.003,4,227061,50
"59826","Perrengue - Ao Vivo","6mdU8glNHYdBBj5DuKSL1B",0.828,0.867,0,-1.519,1,0.0354,0.343,0,0.665,0.914,123.09,4,211483,72
"59852","Medellín (with Maluma)","6mfu6jyFgvnXeTPQrYNs8d",0.814,0.683,1,-7.091,1,0.304,0.0596,1.92e-05,0.671,0.473,91.963,4,298164,64
"59853","O Sol","6MhQepBa5fq6GAeOKBlUd2",0.62,0.694,6,-4.254,0,0.0261,0.0302,0,0.117,0.631,97.48,4,211448,68
"59938","It's You","6moU77g9RQyMzHNuKEaQKq",0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4,212607,46
"59974","Wow.","6MWtB6iiXyIwun0YzU6DFP",0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,4,149520,28
"60154","Quem me Colocou pra Beber","6mX7ERpt8gb2BjWtqXkz9p",0.819,0.734,3,-6.24,0,0.0991,0.496,0,0.0842,0.962,172.021,4,138837,64
"60162","Balão","6nc3d5wRTTzkZo29kZRr5r",0.534,0.571,0,-6.19,0,0.162,0.168,0,0.181,0.209,116.654,4,253333,23
"60277","SOS","6nDKrPlXdpomGBgAlO7UdP",0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,4,157202,26
"60300","VOZ","6Nf3HNHXUw8YHB8PUBw2wt",0.767,0.685,1,-6.698,0,0.347,0.133,0,0.125,0.448,160.089,4,312384,50
"60305","Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","6NgwHmEgfQVIYQBq8QcWMi",0.668,0.884,0,-3.239,1,0.0651,0.663,0,0.45,0.707,116.993,4,144071,70
"60431","água com açúcar - ao vivo","6nI98wtHOJAYSASq22TCYu",0.457,0.603,3,-7.729,1,0.0278,0.144,0,0.679,0.176,77.048,4,249847,67
"60432","Amigo Emprestado - Ao Vivo","6nn9utEXmkfR5iBxerXtB5",0.667,0.772,2,-3.492,1,0.0514,0.308,0,0.606,0.794,137.376,4,159766,64
"60594","Coisa Linda","6o0rGxp5tdtX8cmqXwVIwE",0.634,0.489,1,-9.325,1,0.0279,0.405,0.00819,0.097,0.202,93.969,4,178719,65
"60599","7 rings","6ocbgoVGwYJhOv1GgI9NsF",0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,4,178627,87
"60926","Mariners Apartment Complex","6OG05bPAwUuV3OMvy2Vy1P",0.545,0.26,9,-12.668,1,0.0289,0.788,0.00099,0.105,0.185,75.962,4,247150,71
"60927","Formation - Homecoming Live","6oHexA34fw1WfswjIEA1hd",0.677,0.871,5,-9.134,0,0.433,0.0237,0,0.956,0.419,121.904,4,262832,62
"60929","Loco Contigo (feat. J. Balvin & Tyga)","6osaMSJh9NguagEDQcZaKx",0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,4,185195,84
"60988","Agora Eu Pego Mesmo","6OsMu5ntYteQzcCrZVWA33",0.815,0.887,9,-6.386,0,0.0459,0.596,0.000148,0.0978,0.953,172.032,4,155638,62
"60989","Sin miedo","6p6sG45DypURkhhXsVr6MN",0.82,0.772,6,-1.781,1,0.0663,0.324,0,0.0878,0.764,99.961,4,191362,55
"61003","Cidade Vizinha - Ao Vivo","6pgoGpBkKUvXrrU95j0khl",0.565,0.555,9,-7.221,1,0.0284,0.698,0,0.612,0.308,94.898,4,178904,67
"61368","Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo","6poj56vC9JUu1yHTsv92WA",0.673,0.915,0,-4.002,1,0.102,0.224,0,0.933,0.41,92.013,4,237508,60
"61373","All The Lies","6PqUdUGS4h5aGY7YyEGXr8",0.611,0.835,6,-4.107,1,0.139,0.167,0,0.107,0.672,102.023,4,179457,68
"61561","Tiro Certo - Ao Vivo","6PrHpASrdyqydEKc8JFmEX",0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.709,0.688,130.046,4,179065,76
"61652","Fazer Falta","6pSYjx66rlqRmGGTHhnjCo",0.532,0.467,11,-6.499,0,0.117,0.0133,2.91e-06,0.226,0.249,76.792,5,210960,61
"61653","Freedom (feat. Kendrick Lamar)","6pXcDMr10gh902gPlKuSLv",0.458,0.804,2,-6.421,1,0.294,0.0375,0,0.685,0.408,84.733,4,289760,38
"61654","Casal Raiz - Ao Vivo","6QMPzYhqjhoK5v4Vx1PWzQ",0.8,0.771,0,-2.125,1,0.0497,0.346,0,0.3,0.761,115.965,4,210432,59
"61674","Whatever It Takes","6Qn5zhYkTa37e91HC1D7lb",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,4,201240,80
"61675","Obstinado","6qR1DhILkxhbxivh8HUDaP",0.681,0.664,4,-7.103,0,0.383,0.103,0,0.108,0.444,124.938,4,251520,63
"61677","Dancing With A Stranger (with Normani)","6Qs4SXO9dwPj5GKvVOv8Ki",0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,4,171030,85
"61925","Tijolão - Ao Vivo","6QwFUcPc5nhsqZuhXUYtV7",0.637,0.877,4,-3.68,0,0.198,0.469,0,0.343,0.691,118.889,4,175219,79
"62147","VSF","6rL40EhmdDeEeqS0FDZ9Ab",0.802,0.605,1,-5.059,0,0.0302,0.341,0,0.647,0.827,110.018,4,236921,58
"62151","You Need To Calm Down","6RRNNciQGZEXnqk8SQ9yv5",0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4,171360,84
"62161","Conspiração","6RtBJYQuduBYuDmX5ww6rW",0.822,0.51,5,-6.954,0,0.0634,0.342,0,0.401,0.339,134.853,4,170667,67
"62226","Mala Mía - Remix","6sAwJPgaSQ9Q4XGnbx1gZb",0.697,0.772,8,-5.028,0,0.309,0.1,0,0.418,0.858,180.046,4,207143,62
"62233","Sinceramente - Ao Vivo","6sCfaHWF2ctJKLBsQg8a1v",0.692,0.942,1,-3.821,1,0.0485,0.113,0,0.442,0.831,92.117,4,206698,52
"62238","She","6SQLk9HSNketfgs2AyIiMs",0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,3,362653,76
"62239","Vou Ter Que Superar - Ao Vivo","6sRLrSetyIwIKhW1eMlUNP",0.505,0.721,1,-5.86,1,0.061,0.768,0,0.869,0.421,106.248,4,189059,75
"62524","Tangerina - Ao Vivo","6TDPTk5c9r1aAaLEILqNmA",0.664,0.575,6,-13.538,0,0.0637,0.0364,0.00458,0.687,0.517,109.009,4,281035,64
"62527","Pedacim De Noite - Ao Vivo","6TER2h6vsimc7EmnQDY7uR",0.606,0.785,0,-4.961,1,0.178,0.261,0,0.568,0.481,160.086,4,194472,53
"62561","Plaqtudum","6TLHo63Z3wqHkW6adVeEwZ",0.89,0.74,1,-6.367,1,0.0681,0.271,1.06e-05,0.118,0.0683,122.023,4,175441,65
"62665","MONOPOLY (with Victoria Monét)","6tsOcBnaKgzK22yEiqRh8P",0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96,4,158587,69
"62674","Fuleragem","6tuzPD1zPPvwMbGiD0TBay",0.808,0.836,8,-2.3,1,0.0506,0.00857,0.00016,0.113,0.755,94.979,4,141474,61
"62744","Vai malandra (feat. Tropkillaz & DJ Yuri Martins)","6u0EAxf1OJTLS7CvInuNd7",0.876,0.55,2,-5.464,1,0.152,0.0227,4.52e-05,0.294,0.557,129.924,4,201532,66
"62800","Old Town Road (feat. Billy Ray Cyrus) - Remix","6u7jPi22kF8CTQ3rb9DHE7",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4,157067,30
"62899","SPIRIT - From Disney's ""The Lion King""","6ucmgsair6pvRYfwgvI6e0",0.238,0.435,5,-8.096,1,0.0497,0.00956,0,0.0981,0.0447,78.797,4,277030,62
"62904","Watermelon Sugar","6UelLqGlWMcVH1E5c4H7lY",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4,174000,82
"62922","Enemies (feat. DaBaby)","6UFEJuDXQMWhL5UH5f9fUR",0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,4,196760,27
"62927","GANG GANG","6uJONCdr2rC65BNmCnTBWK",0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,4,244761,79
"62928","Alô Som (feat. Maiara & Maraisa) - Ao Vivo","6UnYL2ZUw8Vg40RRmFrrcI",0.737,0.869,7,-3.173,1,0.0608,0.261,0,0.861,0.646,119.987,4,193967,60
"62941","Señorita","6v3KW9xbzN5yKLt9YKDYA2",0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,4,190800,85
"63100","Sentou e Gostou","6V43u5SCjkfMpxMAXRPifr",0.702,0.672,7,-3.308,1,0.397,0.261,0.000988,0.0916,0.722,131.453,4,163253,75
"63264","Goodbyes (Feat. Young Thug)","6vBdBCoOhKHiYDDOcorfNo",0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,4,174960,32
"63402","Sou Favela","6VcaTmR9UhOuZD7aNNilOV",0.716,0.66,7,-4.365,0,0.0497,0.0306,0,0.287,0.797,150.067,4,172173,53
"63476","Andar Sozinho (feat. Jão)","6VgqKm7c4chTnDmyInAxPS",0.785,0.439,5,-8.223,0,0.0374,0.176,0,0.335,0.437,130.021,4,180213,49
"63479","Unholy","6vjymPak0JRQC2P84XlI9t",0.824,0.534,4,-4.679,0,0.0363,0.0357,3.62e-06,0.0877,0.206,141.983,4,130187,63
"63480","Fine Line","6VzcQuzTNTMFnJ6rBSaLH9",0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,4,377960,76
"63481","Cabeça Voando","6wDzwmywQ2X8O0FN1IQGol",0.659,0.834,6,-6.493,1,0.0439,0.388,1.32e-05,0.121,0.963,172.008,4,183536,65
"63482","Dancin (feat. Luvli) - Krono Remix","6WkJ2OK163XXS2oARUC9JM",0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,4,198053,82
"63641","Old Town Road (feat. RM of BTS) - Seoul Town Road Remix","6woeVu3fVMflqen1t4N6pg",0.89,0.513,1,-5.996,1,0.154,0.0706,0,0.102,0.61,136.02,4,114133,67
"63647","Don't Start Now","6WrI0LAC5M1Rw2MnX2ZvEg",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4,183290,97
"63708","Apelido Carinhoso","6wXYGqXCLtEHx4VDb2TPcM",0.708,0.82,10,-6.283,1,0.0839,0.12,0,0.131,0.654,146.038,4,199701,63
"63799","Chicken Noodle Soup (feat. Becky G)","6wyr4ReB05D9sJB1Rsmcqo",0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,4,235497,72
"63800","Parabéns","6X0XdIcgwfVa9orJnDMQB0",0.723,0.856,1,-5.596,1,0.0562,0.00687,2.48e-06,0.397,0.688,170.106,4,136844,73
"63875","Amor À Primeira Esquina - Ao Vivo","6X9uEsfCfmKYlArji6SASW",0.605,0.822,5,-4.065,0,0.0628,0.588,0,0.668,0.634,119.9,3,170724,1
"63878","Igual Ela Só Uma","6XGhqvxCMCcBy5XiqG7SWV",0.708,0.891,11,-3.117,0,0.0285,0.123,0,0.248,0.932,128.025,4,170441,65
